source,year,month,iso3,hooks,sets,lat_index,lon_index,region,region_CCSBT
iccat,2019,6,CHN,52180.0,0,4.0,-9.0,Other_Region,Other_Region
iccat,2017,4,MEX,41358.0,0,4.0,-19.0,Other_Region,Other_Region
iccat,2017,7,TTO,13200.0,0,4.0,-11.0,Other_Region,Other_Region
,2018,10,TWN,0.0,11,4.0,28.0,Other_Region,Other_Region
iattc,2018,6,USA,54390.0,14,4.0,-29.0,Other_Region,Other_Region
,2019,7,KOR,0.0,1,4.0,-36.0,Other_Region,Other_Region
wcpfc,2018,4,USA,899962.0000000001,299,4.0,-31.0,Other_Region,Other_Region
,2019,3,JPN,0.0,56,4.0,29.0,Other_Region,Other_Region
,2018,6,USA,0.0,22,4.0,-32.0,Other_Region,Other_Region
iccat,2017,6,TWN,92918.0,4,4.0,-10.0,Other_Region,Other_Region
,2017,1,TWN,0.0,1,4.0,29.0,Other_Region,Other_Region
,2018,5,CHN,0.0,1,4.0,23.0,Other_Region,Other_Region
,2017,10,CHN,0.0,6,4.0,29.0,Other_Region,Other_Region
,2017,4,JPN,0.0,54,4.0,31.0,Other_Region,Other_Region
,2019,4,CHN,0.0,5,4.0,15.0,Other_Region,Other_Region
,2017,8,ESP,0.0,9,4.0,-5.0,Other_Region,Other_Region
wcpfc,2017,7,,0.0,0,4.0,30.0,Other_Region,Other_Region
wcpfc,2018,9,,0.0,0,4.0,24.0,Other_Region,Other_Region
wcpfc,2019,5,,0.0,0,4.0,29.0,Other_Region,Other_Region
wcpfc,2019,7,,0.0,0,4.0,31.0,Other_Region,Other_Region
iccat,2018,1,VCT,800.0,0,4.0,-12.0,Other_Region,Other_Region
iccat,2018,7,VCT,2400.0,0,4.0,-7.0,Other_Region,Other_Region
,2019,12,USA,0.0,5,4.0,-35.0,Other_Region,Other_Region
iccat,2017,9,JPN,220543.0,60,4.0,-4.0,Other_Region,Other_Region
wcpfc,2019,3,USA,255971.0,79,4.0,-31.0,Other_Region,Other_Region
,2017,5,CHN,0.0,17,4.0,-10.0,Other_Region,Other_Region
iattc,2018,12,JPN,9435.0,1,4.0,-28.0,Other_Region,Other_Region
,2018,12,USA,0.0,29,4.0,-33.0,Other_Region,Other_Region
,2019,8,JPN,0.0,27,4.0,31.0,Other_Region,Other_Region
,2017,1,VUT,0.0,1,4.0,-35.0,Other_Region,Other_Region
,2018,12,CHN,0.0,1,4.0,15.0,Other_Region,Other_Region
,2019,4,TWN,0.0,98,4.0,24.0,Other_Region,Other_Region
,2018,12,JPN,0.0,8,4.0,31.0,Other_Region,Other_Region
,2019,12,JPN,0.0,10,4.0,32.0,Other_Region,Other_Region
,2018,7,TWN,0.0,16,4.0,29.0,Other_Region,Other_Region
,2017,8,JPN,0.0,23,4.0,29.0,Other_Region,Other_Region
,2017,11,TWN,0.0,22,4.0,30.0,Other_Region,Other_Region
,2019,8,CHN,0.0,6,4.0,23.0,Other_Region,Other_Region
wcpfc,2018,5,,0.0,0,4.0,29.0,Other_Region,Other_Region
wcpfc,2018,11,,0.0,0,4.0,27.0,Other_Region,Other_Region
iccat,2018,4,VCT,800.0,0,4.0,-15.0,Other_Region,Other_Region
,2018,6,CHN,0.0,1,4.0,24.0,Other_Region,Other_Region
,2019,6,TWN,0.0,93,4.0,24.0,Other_Region,Other_Region
iattc,2019,2,USA,110020.0,22,4.0,-27.0,Other_Region,Other_Region
iccat,2018,11,JPN,115277.0,36,4.0,-4.0,Other_Region,Other_Region
,2017,6,USA,0.0,1,4.0,-29.0,Other_Region,Other_Region
,2017,10,JPN,0.0,13,4.0,32.0,Other_Region,Other_Region
iattc,2017,3,USA,190195.0,48,4.0,-30.0,Other_Region,Other_Region
,2019,4,KOR,0.0,11,4.0,-18.0,Other_Region,Other_Region
,2018,10,JPN,0.0,21,4.0,27.0,Other_Region,Other_Region
,2017,1,JPN,0.0,103,4.0,29.0,Other_Region,Other_Region
wcpfc,2017,4,TWN,224232.00000000003,85,4.0,34.0,Other_Region,Other_Region
,2019,7,JPN,0.0,15,4.0,27.0,Other_Region,Other_Region
wcpfc,2018,2,USA,271276.0,52,4.0,-31.0,Other_Region,Other_Region
,2019,2,TWN,0.0,2,4.0,28.0,Other_Region,Other_Region
,2017,7,USA,0.0,17,4.0,-31.0,Other_Region,Other_Region
,2018,5,,0.0,24,4.0,-10.0,Other_Region,Other_Region
iattc,2018,2,USA,215240.0,32,4.0,-27.0,Other_Region,Other_Region
iattc,2018,9,USA,80519.0,9,4.0,-29.0,Other_Region,Other_Region
,2019,5,,0.0,6,4.0,-10.0,Other_Region,Other_Region
wcpfc,2017,3,,0.0,0,4.0,-34.0,Other_Region,Other_Region
wcpfc,2017,3,,0.0,0,4.0,-35.0,Other_Region,Other_Region
wcpfc,2018,6,,0.0,0,4.0,-33.0,Other_Region,Other_Region
iccat,2019,9,MEX,7267.0,0,4.0,-19.4,Other_Region,Other_Region
,2019,5,TWN,0.0,42,4.0,29.0,Other_Region,Other_Region
,2019,12,TWN,0.0,7,4.0,31.0,Other_Region,Other_Region
,2018,7,JPN,0.0,2,4.0,32.0,Other_Region,Other_Region
wcpfc,2019,4,USA,373579.0,112,4.0,-32.0,Other_Region,Other_Region
,2018,3,TWN,0.0,1,4.0,32.0,Other_Region,Other_Region
,2019,2,CHN,0.0,1,4.0,23.0,Other_Region,Other_Region
,2019,1,TWN,0.0,29,4.0,29.0,Other_Region,Other_Region
,2019,8,JPN,0.0,21,4.0,27.0,Other_Region,Other_Region
,2019,7,TWN,0.0,5,4.0,23.0,Other_Region,Other_Region
,2017,11,JPN,0.0,67,4.0,29.0,Other_Region,Other_Region
iattc,2019,12,USA,347408.0,87,4.0,-30.0,Other_Region,Other_Region
,2019,11,TWN,0.0,2,4.0,23.0,Other_Region,Other_Region
iccat,2019,9,JPN,158511.0,54,4.0,-4.0,Other_Region,Other_Region
,2019,7,JPN,0.0,17,4.0,28.0,Other_Region,Other_Region
,2017,9,USA,0.0,7,4.0,-33.0,Other_Region,Other_Region
,2017,2,USA,0.0,7,4.0,-32.0,Other_Region,Other_Region
,2018,8,UNK,0.0,2,4.0,24.0,Other_Region,Other_Region
,2019,11,CHN,0.0,7,4.0,-36.0,Other_Region,Other_Region
,2019,3,JPN,0.0,8,4.0,32.0,Other_Region,Other_Region
,2018,2,JPN,0.0,1,4.0,24.0,Other_Region,Other_Region
iattc,2019,2,VUT,7300.0,1,4.0,-29.0,Other_Region,Other_Region
,2019,11,JPN,0.0,1,4.0,33.0,Other_Region,Other_Region
,2019,2,USA,0.0,5,4.0,-26.0,Other_Region,Other_Region
wcpfc,2017,6,,0.0,0,4.0,24.0,Other_Region,Other_Region
wcpfc,2017,6,,0.0,0,4.0,28.0,Other_Region,Other_Region
wcpfc,2017,12,,0.0,0,4.0,25.0,Other_Region,Other_Region
wcpfc,2018,7,,0.0,0,4.0,30.0,Other_Region,Other_Region
wcpfc,2018,11,,0.0,0,4.0,24.0,Other_Region,Other_Region
wcpfc,2019,2,,0.0,0,4.0,24.0,Other_Region,Other_Region
wcpfc,2019,5,,0.0,0,4.0,23.0,Other_Region,Other_Region
wcpfc,2019,5,,0.0,0,4.0,30.0,Other_Region,Other_Region
wcpfc,2019,9,,0.0,0,4.0,34.0,Other_Region,Other_Region
wcpfc,2019,10,,0.0,0,4.0,-35.0,Other_Region,Other_Region
iccat,2018,6,BLZ,19200.0,0,4.0,-9.0,Other_Region,Other_Region
iccat,2018,6,TWN,63844.0,0,4.0,-11.0,Other_Region,Other_Region
,2017,9,ESP,0.0,8,4.0,-5.0,Other_Region,Other_Region
,2018,10,IND,0.0,1,4.0,13.0,Other_Region,Other_Region
,2018,3,TWN,0.0,2,4.0,27.0,Other_Region,Other_Region
,2018,11,TWN,0.0,63,4.0,24.0,Other_Region,Other_Region
wcpfc,2018,5,USA,373060.0,112,4.0,-31.0,Other_Region,Other_Region
,2017,7,CHN,0.0,7,4.0,-10.0,Other_Region,Other_Region
,2017,5,TWN,0.0,18,4.0,33.0,Other_Region,Other_Region
iattc,2019,5,USA,49931.0,2,4.0,-27.0,Other_Region,Other_Region
iattc,2017,9,USA,892195.0,248,4.0,-30.0,Other_Region,Other_Region
,2019,1,USA,0.0,26,4.0,-34.0,Other_Region,Other_Region
,2019,1,TWN,0.0,3,4.0,28.0,Other_Region,Other_Region
,2019,11,TWN,0.0,19,4.0,33.0,Other_Region,Other_Region
,2017,5,CHN,0.0,1,4.0,-19.0,Other_Region,Other_Region
,2019,5,KOR,0.0,3,4.0,-18.0,Other_Region,Other_Region
,2019,12,TWN,0.0,23,4.0,32.0,Other_Region,Other_Region
,2017,8,JPN,0.0,6,4.0,30.0,Other_Region,Other_Region
iattc,2019,7,USA,42571.0,12,4.0,-29.0,Other_Region,Other_Region
,2019,11,KOR,0.0,1,4.0,30.0,Other_Region,Other_Region
,2017,10,BLZ,0.0,16,4.0,-5.0,Other_Region,Other_Region
iccat,2017,8,TWN,6890.0,2,4.0,-11.0,Other_Region,Other_Region
,2019,4,JPN,0.0,43,4.0,29.0,Other_Region,Other_Region
,2017,10,,0.0,3,4.0,-31.0,Other_Region,Other_Region
,2019,5,TWN,0.0,2,4.0,26.0,Other_Region,Other_Region
,2018,1,TWN,0.0,1,4.0,28.0,Other_Region,Other_Region
wcpfc,2017,1,,0.0,0,4.0,29.0,Other_Region,Other_Region
wcpfc,2017,2,,0.0,0,4.0,24.0,Other_Region,Other_Region
wcpfc,2017,2,,0.0,0,4.0,34.0,Other_Region,Other_Region
wcpfc,2018,6,,0.0,0,4.0,-36.0,Other_Region,Other_Region
,2018,11,USA,0.0,16,4.0,-33.0,Other_Region,Other_Region
,2017,10,ESP,0.0,11,4.0,-5.0,Other_Region,Other_Region
iccat,2019,6,TWN,96650.0,22,4.0,-13.0,Other_Region,Other_Region
,2019,2,KOR,0.0,12,4.0,-18.0,Other_Region,Other_Region
,2017,6,JPN,0.0,4,4.0,24.0,Other_Region,Other_Region
,2019,7,VCT,0.0,22,4.0,-12.0,Other_Region,Other_Region
,2018,3,JPN,0.0,43,4.0,30.0,Other_Region,Other_Region
,2017,9,TWN,0.0,4,4.0,27.0,Other_Region,Other_Region
iattc,2019,5,USA,41813.0,13,4.0,-28.0,Other_Region,Other_Region
,2019,11,BLZ,0.0,10,4.0,-7.0,Other_Region,Other_Region
,2017,12,CHN,0.0,1,4.0,22.0,Other_Region,Other_Region
,2019,12,FJI,0.0,1,4.0,35.0,Other_Region,Other_Region
iccat,2019,4,TWN,6760.0,1,4.0,-14.0,Other_Region,Other_Region
,2018,8,JPN,0.0,27,4.0,28.0,Other_Region,Other_Region
,2018,4,JPN,0.0,1,4.0,27.0,Other_Region,Other_Region
wcpfc,2018,2,,0.0,0,4.0,35.0,Other_Region,Other_Region
wcpfc,2019,5,,0.0,0,4.0,-31.0,Other_Region,Other_Region
wcpfc,2019,8,,0.0,0,4.0,27.0,Other_Region,Other_Region
iccat,2017,6,MEX,4224.0,0,4.0,-19.0,Other_Region,Other_Region
iccat,2017,8,VCT,800.0,0,4.0,-12.0,Other_Region,Other_Region
iccat,2017,8,JPN,37863.0,8,4.0,-4.0,Other_Region,Other_Region
wcpfc,2019,4,JPN,236569.99999999997,140,4.0,30.0,Other_Region,Other_Region
,2018,9,TWN,0.0,25,4.0,32.0,Other_Region,Other_Region
,2018,10,JPN,0.0,140,4.0,29.0,Other_Region,Other_Region
,2019,11,TWN,0.0,1,4.0,30.0,Other_Region,Other_Region
,2019,2,,0.0,2,4.0,-32.0,Other_Region,Other_Region
,2019,9,JPN,0.0,63,4.0,30.0,Other_Region,Other_Region
,2019,9,USA,0.0,7,4.0,-35.0,Other_Region,Other_Region
iattc,2019,2,USA,77100.0,10,4.0,-28.0,Other_Region,Other_Region
iccat,2017,8,TWN,16900.0,7,4.0,-9.0,Other_Region,Other_Region
,2018,1,JPN,0.0,88,4.0,29.0,Other_Region,Other_Region
iccat,2017,2,TWN,5745.0,1,4.0,-9.0,Other_Region,Other_Region
,2019,11,JPN,0.0,5,4.0,29.0,Other_Region,Other_Region
,2018,11,TWN,0.0,5,4.0,29.0,Other_Region,Other_Region
,2017,7,JPN,0.0,21,4.0,29.0,Other_Region,Other_Region
,2017,6,JPN,0.0,7,4.0,28.0,Other_Region,Other_Region
,2019,3,JPN,0.0,10,4.0,28.0,Other_Region,Other_Region
iattc,2019,10,JPN,35200.0,6,4.0,-27.0,Other_Region,Other_Region
,2017,8,ESP,0.0,8,4.0,-4.0,Other_Region,Other_Region
wcpfc,2017,3,,0.0,0,4.0,32.0,Other_Region,Other_Region
wcpfc,2017,7,,0.0,0,4.0,27.0,Other_Region,Other_Region
wcpfc,2017,10,,0.0,0,4.0,30.0,Other_Region,Other_Region
wcpfc,2018,4,,0.0,0,4.0,28.0,Other_Region,Other_Region
iccat,2018,8,MEX,30139.0,0,4.0,-20.0,Other_Region,Other_Region
iccat,2017,3,USA,37937.0,0,4.0,-17.0,Other_Region,Other_Region
iccat,2017,7,VCT,2400.0,0,4.0,-10.0,Other_Region,Other_Region
iccat,2017,7,VCT,800.0,0,4.0,-10.0,Other_Region,Other_Region
wcpfc,2019,3,USA,304308.0,81,4.0,-32.0,Other_Region,Other_Region
iattc,2018,7,USA,35200.0,13,4.0,-29.0,Other_Region,Other_Region
,2019,4,JPN,0.0,13,4.0,28.0,Other_Region,Other_Region
,2018,4,TWN,0.0,7,4.0,29.0,Other_Region,Other_Region
,2019,8,USA,0.0,4,4.0,-34.0,Other_Region,Other_Region
,2019,6,JPN,0.0,150,4.0,30.0,Other_Region,Other_Region
,2019,1,TWN,0.0,4,4.0,30.0,Other_Region,Other_Region
wcpfc,2018,4,TWN,271974.0,1,4.0,25.0,Other_Region,Other_Region
,2018,11,JPN,0.0,30,4.0,30.0,Other_Region,Other_Region
,2017,2,JPN,0.0,20,4.0,27.0,Other_Region,Other_Region
,2017,3,ESP,0.0,18,4.0,-5.0,Other_Region,Other_Region
wcpfc,2019,2,CHN,258694.99999999997,37,4.0,35.0,Other_Region,Other_Region
,2018,2,CHN,0.0,1,4.0,-28.0,Other_Region,Other_Region
,2017,1,CHN,0.0,11,4.0,35.0,Other_Region,Other_Region
,2018,9,TWN,0.0,55,4.0,24.0,Other_Region,Other_Region
iattc,2017,5,USA,22000.0,1,4.0,-27.0,Other_Region,Other_Region
,2017,9,ESP,0.0,1,4.0,-4.0,Other_Region,Other_Region
,2019,6,BLZ,0.0,10,4.0,-7.0,Other_Region,Other_Region
wcpfc,2019,2,CHN,284614.0,33,4.0,33.0,Other_Region,Other_Region
,2019,10,USA,0.0,11,4.0,-34.0,Other_Region,Other_Region
,2019,12,PRT,0.0,28,4.0,-5.0,Other_Region,Other_Region
,2017,10,,0.0,1,4.0,27.0,Other_Region,Other_Region
wcpfc,2018,2,,0.0,0,4.0,-36.0,Other_Region,Other_Region
wcpfc,2019,3,,0.0,0,4.0,24.0,Other_Region,Other_Region
iccat,2019,4,MEX,12803.0,0,4.0,-20.0,Other_Region,Other_Region
iccat,2018,3,USA,26105.0,0,4.0,-17.0,Other_Region,Other_Region
,2019,12,TWN,0.0,69,4.0,24.0,Other_Region,Other_Region
,2018,3,JPN,0.0,35,4.0,31.0,Other_Region,Other_Region
,2017,11,JPN,0.0,28,4.0,30.0,Other_Region,Other_Region
,2017,12,JPN,0.0,14,4.0,31.0,Other_Region,Other_Region
,2018,3,CHN,0.0,1,4.0,21.0,Other_Region,Other_Region
,2018,4,CHN,0.0,1,4.0,24.0,Other_Region,Other_Region
iccat,2017,3,TWN,17520.0,3,4.0,-11.0,Other_Region,Other_Region
iattc,2017,8,USA,186218.0,39,4.0,-30.0,Other_Region,Other_Region
,2018,9,ESP,0.0,2,4.0,-4.0,Other_Region,Other_Region
,2019,9,CIV,0.0,10,4.0,-8.0,Other_Region,Other_Region
,2018,2,IND,0.0,1,4.0,13.0,Other_Region,Other_Region
wcpfc,2017,4,TWN,194444.0,33,4.0,32.0,Other_Region,Other_Region
,2018,5,TWN,0.0,6,4.0,28.0,Other_Region,Other_Region
,2019,4,TWN,0.0,1,4.0,30.0,Other_Region,Other_Region
,2017,9,CHN,0.0,1,4.0,31.0,Other_Region,Other_Region
,2019,12,JPN,0.0,49,4.0,28.0,Other_Region,Other_Region
,2019,9,JPN,0.0,11,4.0,28.0,Other_Region,Other_Region
,2018,6,TWN,0.0,20,4.0,29.0,Other_Region,Other_Region
wcpfc,2017,6,,0.0,0,4.0,32.0,Other_Region,Other_Region
wcpfc,2018,1,,0.0,0,4.0,23.0,Other_Region,Other_Region
wcpfc,2018,8,,0.0,0,4.0,31.0,Other_Region,Other_Region
wcpfc,2019,2,,0.0,0,4.0,32.0,Other_Region,Other_Region
wcpfc,2019,6,,0.0,0,4.0,30.0,Other_Region,Other_Region
wcpfc,2019,7,,0.0,0,4.0,33.0,Other_Region,Other_Region
wcpfc,2019,9,,0.0,0,4.0,28.0,Other_Region,Other_Region
iccat,2017,3,MEX,77528.0,0,4.0,-19.0,Other_Region,Other_Region
iccat,2018,6,MEX,6918.0,0,4.0,-19.4,Other_Region,Other_Region
iccat,2018,8,MEX,2961.0,0,4.0,-19.4,Other_Region,Other_Region
,2019,5,TWN,0.0,14,4.0,31.0,Other_Region,Other_Region
,2019,1,JPN,0.0,3,4.0,26.0,Other_Region,Other_Region
,2017,1,JPN,0.0,16,4.0,31.0,Other_Region,Other_Region
,2017,11,UNK,0.0,1,4.0,24.0,Other_Region,Other_Region
,2018,3,JPN,0.0,10,4.0,28.0,Other_Region,Other_Region
iccat,2019,10,BLZ,27456.0,1,4.0,-8.0,Other_Region,Other_Region
,2018,10,TWN,0.0,4,4.0,23.0,Other_Region,Other_Region
,2019,4,CHN,0.0,5,4.0,16.0,Other_Region,Other_Region
iattc,2019,12,JPN,32000.0,18,4.0,-29.0,Other_Region,Other_Region
,2018,9,CHN,0.0,1,4.0,24.0,Other_Region,Other_Region
,2019,8,TWN,0.0,21,4.0,27.0,Other_Region,Other_Region
,2019,4,CHN,0.0,1,4.0,-11.0,Other_Region,Other_Region
wcpfc,2018,10,,0.0,0,4.0,32.0,Other_Region,Other_Region
wcpfc,2018,11,,0.0,0,4.0,31.0,Other_Region,Other_Region
wcpfc,2018,12,,0.0,0,4.0,25.0,Other_Region,Other_Region
wcpfc,2018,12,,0.0,0,4.0,27.0,Other_Region,Other_Region
wcpfc,2019,2,,0.0,0,4.0,-31.0,Other_Region,Other_Region
wcpfc,2019,8,,0.0,0,4.0,29.0,Other_Region,Other_Region
wcpfc,2019,9,,0.0,0,4.0,26.0,Other_Region,Other_Region
iccat,2019,7,CHN,49764.0,0,4.0,-9.0,Other_Region,Other_Region
iccat,2017,8,JPN,2975.0,0,4.0,-7.0,Other_Region,Other_Region
iccat,2019,12,MEX,648.0,0,4.0,-20.2,Other_Region,Other_Region
iccat,2018,4,VCT,800.0,0,4.0,-13.0,Other_Region,Other_Region
iccat,2018,4,VCT,2400.0,0,4.0,-13.0,Other_Region,Other_Region
iccat,2018,4,VCT,1200.0,0,4.0,-13.0,Other_Region,Other_Region
,2017,10,TWN,0.0,4,4.0,32.0,Other_Region,Other_Region
iccat,2019,5,TWN,12360.0,1,4.0,-14.0,Other_Region,Other_Region
,2017,5,JPN,0.0,23,4.0,31.0,Other_Region,Other_Region
,2019,1,JPN,0.0,12,4.0,31.0,Other_Region,Other_Region
,2019,12,JPN,0.0,25,4.0,30.0,Other_Region,Other_Region
,2017,8,USA,0.0,20,4.0,-32.0,Other_Region,Other_Region
,2017,6,KOR,0.0,1,4.0,-11.0,Other_Region,Other_Region
,2018,6,JPN,0.0,14,4.0,29.0,Other_Region,Other_Region
,2018,9,IND,0.0,1,4.0,13.0,Other_Region,Other_Region
,2018,1,TWN,0.0,1,4.0,23.0,Other_Region,Other_Region
wcpfc,2019,9,JPN,213203.00000000003,85,4.0,32.0,Other_Region,Other_Region
iattc,2018,9,JPN,25600.0,9,4.0,-30.0,Other_Region,Other_Region
,2017,7,TWN,0.0,2,4.0,27.0,Other_Region,Other_Region
wcpfc,2017,7,,0.0,0,4.0,33.0,Other_Region,Other_Region
wcpfc,2017,8,,0.0,0,4.0,24.0,Other_Region,Other_Region
wcpfc,2017,9,,0.0,0,4.0,32.0,Other_Region,Other_Region
wcpfc,2018,5,,0.0,0,4.0,28.0,Other_Region,Other_Region
wcpfc,2018,7,,0.0,0,4.0,-32.0,Other_Region,Other_Region
wcpfc,2018,8,,0.0,0,4.0,26.0,Other_Region,Other_Region
iccat,2017,2,MEX,75459.0,0,4.0,-19.0,Other_Region,Other_Region
iccat,2018,2,MEX,576.0,0,4.0,-19.6,Other_Region,Other_Region
iccat,2017,5,VCT,2400.0,0,4.0,-11.0,Other_Region,Other_Region
iccat,2017,5,VCT,800.0,0,4.0,-11.0,Other_Region,Other_Region
iccat,2019,5,VCT,2400.0,0,4.0,-10.0,Other_Region,Other_Region
iccat,2019,8,VCT,2400.0,0,4.0,-11.0,Other_Region,Other_Region
,2019,11,CHN,0.0,1,4.0,16.0,Other_Region,Other_Region
iccat,2017,6,TWN,5960.0,1,4.0,-13.0,Other_Region,Other_Region
iattc,2017,4,USA,90640.0,17,4.0,-27.0,Other_Region,Other_Region
,2018,9,JPN,0.0,6,4.0,27.0,Other_Region,Other_Region
iattc,2018,3,USA,588990.0,145,4.0,-30.0,Other_Region,Other_Region
,2019,10,UNK,0.0,4,4.0,24.0,Other_Region,Other_Region
,2018,12,JPN,0.0,139,4.0,29.0,Other_Region,Other_Region
wcpfc,2019,1,TWN,332330.0,8,4.0,25.0,Other_Region,Other_Region
,2018,12,USA,0.0,1,4.0,-24.0,Other_Region,Other_Region
wcpfc,2018,2,,0.0,0,4.0,23.0,Other_Region,Other_Region
wcpfc,2018,4,,0.0,0,4.0,34.0,Other_Region,Other_Region
wcpfc,2019,10,,0.0,0,4.0,24.0,Other_Region,Other_Region
iotc,2018,9,IND,630.0,0,4.0,17.0,Other_Region,Other_Region
iccat,2017,11,JPN,5580.0,2,4.0,-5.0,Other_Region,Other_Region
,2019,5,JPN,0.0,66,4.0,29.0,Other_Region,Other_Region
,2019,11,TWN,0.0,11,4.0,27.0,Other_Region,Other_Region
,2017,5,KOR,0.0,2,4.0,-11.0,Other_Region,Other_Region
,2017,10,TWN,0.0,1,4.0,30.0,Other_Region,Other_Region
,2018,6,JPN,0.0,119,4.0,28.0,Other_Region,Other_Region
,2017,9,TWN,0.0,11,4.0,29.0,Other_Region,Other_Region
,2019,10,ESP,0.0,12,4.0,-5.0,Other_Region,Other_Region
,2019,2,TWN,0.0,1,4.0,27.0,Other_Region,Other_Region
,2018,9,CHN,0.0,1,4.0,-34.0,Other_Region,Other_Region
,2018,2,ESP,0.0,3,4.0,-7.0,Other_Region,Other_Region
,2019,7,KOR,0.0,1,4.0,-18.0,Other_Region,Other_Region
,2018,12,USA,0.0,5,4.0,-28.0,Other_Region,Other_Region
,2018,4,,0.0,2,4.0,30.0,Other_Region,Other_Region
,2018,10,,0.0,2,4.0,-32.0,Other_Region,Other_Region
,2017,9,JPN,0.0,8,4.0,28.0,Other_Region,Other_Region
,2018,8,CHN,0.0,2,4.0,8.0,Other_Region,Other_Region
wcpfc,2018,11,,0.0,0,4.0,28.0,Other_Region,Other_Region
iotc,2018,6,IND,1400.0,0,4.0,14.0,Other_Region,Other_Region
wcpfc,2019,9,PNG,424008.0,0,4.0,34.0,Other_Region,Other_Region
,2018,5,TWN,0.0,8,4.0,26.0,Other_Region,Other_Region
,2018,2,ESP,0.0,1,4.0,-8.0,Other_Region,Other_Region
iccat,2018,7,TWN,17000.0,6,4.0,-11.0,Other_Region,Other_Region
iccat,2019,12,JPN,3037.0,15,4.0,-5.0,Other_Region,Other_Region
,2019,9,UNK,0.0,5,4.0,24.0,Other_Region,Other_Region
iattc,2018,12,USA,105998.0,29,4.0,-27.0,Other_Region,Other_Region
,2019,4,TWN,0.0,8,4.0,32.0,Other_Region,Other_Region
,2017,6,CHN,0.0,3,4.0,-17.0,Other_Region,Other_Region
,2018,5,CHN,0.0,3,4.0,27.0,Other_Region,Other_Region
iattc,2017,8,USA,86640.0,9,4.0,-28.0,Other_Region,Other_Region
iattc,2019,2,USA,88183.0,29,4.0,-30.0,Other_Region,Other_Region
,2018,4,TWN,0.0,57,4.0,34.0,Other_Region,Other_Region
wcpfc,2018,12,USA,295161.0,39,4.0,-35.0,Other_Region,Other_Region
,2017,12,BLZ,0.0,12,4.0,-5.0,Other_Region,Other_Region
,2017,9,BLZ,0.0,10,4.0,-6.0,Other_Region,Other_Region
,2017,1,USA,0.0,11,4.0,-31.0,Other_Region,Other_Region
wcpfc,2018,1,,0.0,0,4.0,35.0,Other_Region,Other_Region
wcpfc,2018,10,,0.0,0,4.0,26.0,Other_Region,Other_Region
wcpfc,2019,1,,0.0,0,4.0,35.0,Other_Region,Other_Region
wcpfc,2019,9,,0.0,0,4.0,33.0,Other_Region,Other_Region
iccat,2017,3,MEX,7542.0,0,4.0,-18.0,Other_Region,Other_Region
,2019,2,TWN,0.0,9,4.0,33.0,Other_Region,Other_Region
,2019,5,CIV,0.0,4,4.0,-9.0,Other_Region,Other_Region
,2018,3,CHN,0.0,4,4.0,23.0,Other_Region,Other_Region
wcpfc,2017,5,TWN,280486.0,58,4.0,32.0,Other_Region,Other_Region
,2019,8,UNK,0.0,1,4.0,23.0,Other_Region,Other_Region
,2018,7,JPN,0.0,38,4.0,27.0,Other_Region,Other_Region
iattc,2018,8,USA,27877.0,5,4.0,-27.0,Other_Region,Other_Region
,2017,7,UNK,0.0,2,4.0,24.0,Other_Region,Other_Region
,2018,5,JPN,0.0,111,4.0,30.0,Other_Region,Other_Region
,2018,8,PRT,0.0,2,4.0,-6.0,Other_Region,Other_Region
,2019,2,JPN,0.0,23,4.0,33.0,Other_Region,Other_Region
,2018,4,TWN,0.0,7,4.0,26.0,Other_Region,Other_Region
,2019,5,CHN,0.0,4,4.0,22.0,Other_Region,Other_Region
,2017,9,CHN,0.0,2,4.0,15.0,Other_Region,Other_Region
,2017,9,CHN,0.0,6,4.0,17.0,Other_Region,Other_Region
wcpfc,2018,1,USA,622837.0,189,4.0,-32.0,Other_Region,Other_Region
,2018,11,JPN,0.0,59,4.0,28.0,Other_Region,Other_Region
,2018,4,,0.0,2,4.0,34.0,Other_Region,Other_Region
,2019,9,BLZ,0.0,13,4.0,-6.0,Other_Region,Other_Region
wcpfc,2018,4,,0.0,0,4.0,29.0,Other_Region,Other_Region
wcpfc,2018,5,,0.0,0,4.0,24.0,Other_Region,Other_Region
wcpfc,2018,9,,0.0,0,4.0,32.0,Other_Region,Other_Region
wcpfc,2019,9,,0.0,0,4.0,32.0,Other_Region,Other_Region
iccat,2019,4,CHN,2333.0,0,4.0,-8.0,Other_Region,Other_Region
iccat,2017,5,MEX,75374.0,0,4.0,-20.0,Other_Region,Other_Region
wcpfc,2017,5,TWN,199997.0,43,4.0,31.0,Other_Region,Other_Region
,2018,5,,0.0,16,4.0,34.0,Other_Region,Other_Region
,2019,9,CHN,0.0,1,4.0,17.0,Other_Region,Other_Region
wcpfc,2018,8,JPN,221811.0,278,4.0,30.0,Other_Region,Other_Region
,2018,9,JPN,0.0,113,4.0,29.0,Other_Region,Other_Region
,2019,10,VUT,0.0,2,4.0,-36.0,Other_Region,Other_Region
iccat,2018,12,JPN,2839.0,1,4.0,-6.0,Other_Region,Other_Region
,2018,6,BLZ,0.0,3,4.0,-8.0,Other_Region,Other_Region
,2018,2,ESP,0.0,3,4.0,-6.0,Other_Region,Other_Region
,2019,3,JPN,0.0,3,4.0,24.0,Other_Region,Other_Region
,2019,8,TWN,0.0,36,4.0,32.0,Other_Region,Other_Region
iccat,2019,7,TWN,90550.0,3,4.0,-12.0,Other_Region,Other_Region
